%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1631907797226020401,34199,1631907797232158204,gps,0,0,39.81133908338378,-86.33937724560816,261.6574864825234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797275984408,34200,1631907797278780788,gps,0,0,39.81134649148559,-86.33937354758613,261.6769260307774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797325981746,34201,1631907797329762089,gps,0,0,39.811353922052255,-86.33936986094751,261.67040335945785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797376046059,34202,1631907797379050098,gps,0,0,39.81136135071996,-86.33936625386129,261.6682338444516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797425951420,34203,1631907797430243533,gps,0,0,39.8113688170387,-86.33936274288332,261.66829259414226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797475942024,34204,1631907797479482982,gps,0,0,39.81137631019407,-86.33935932170239,261.6758875641972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797526005595,34205,1631907797534256616,gps,0,0,39.81138381798817,-86.33935595395047,261.67976652644575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797576000392,34206,1631907797578545531,gps,0,0,39.81139134037196,-86.33935261860276,261.66867956519127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797625988023,34207,1631907797628297079,gps,0,0,39.81139888413105,-86.339349404413,261.68353718705475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797675989349,34208,1631907797680032940,gps,0,0,39.81140644132348,-86.33934624408205,261.6906075468287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797725950467,34209,1631907797728769967,gps,0,0,39.811414045686384,-86.33934310801601,261.68314420990646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797775932674,34210,1631907797781056740,gps,0,0,39.811421571132264,-86.33934008201349,261.6958820410073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797825980736,34211,1631907797828721519,gps,0,0,39.811429113085445,-86.33933715210688,261.7061540847644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797875982757,34212,1631907797879527103,gps,0,0,39.81143665384865,-86.33933430995273,261.7097840681672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797925934993,34213,1631907797928731282,gps,0,0,39.8114442063422,-86.33933150176178,261.70488351769745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907797975970059,34214,1631907797980479542,gps,0,0,39.811451712497586,-86.33932872843751,261.70022006798536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798051076281,34215,1631907798060053994,gps,0,0,39.81145917933509,-86.33932607282846,261.72278017830104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798075984663,34216,1631907798080676099,gps,0,0,39.81146668810404,-86.33932345414294,261.72096042428166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798126009376,34217,1631907798130128902,gps,0,0,39.81147416067408,-86.33932089387031,261.7182667879388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798175957045,34218,1631907798179468699,gps,0,0,39.81148165180784,-86.33931844170752,261.72535240650177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798226021997,34219,1631907798230518722,gps,0,0,39.81148913003016,-86.33931602086696,261.743445571512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798275997744,34220,1631907798285212062,gps,0,0,39.811496664988475,-86.33931362287862,261.74512594379485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798325940448,34221,1631907798329548617,gps,0,0,39.811504252249875,-86.33931127750161,261.746156943962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798375972821,34222,1631907798383023606,gps,0,0,39.81151184268318,-86.33930898801573,261.75536151975393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798426010720,34223,1631907798428085433,gps,0,0,39.811519485146704,-86.33930673770921,261.76116240862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798475997676,34224,1631907798479249807,gps,0,0,39.81152717767394,-86.33930453792946,261.77040861546993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798526093078,34225,1631907798534618076,gps,0,0,39.81153487038022,-86.33930244734348,261.79092156514525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798551004681,34226,1631907798578223122,gps,0,0,39.811542603099674,-86.33930032162341,261.79067682567984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798626003809,34227,1631907798629114371,gps,0,0,39.811550377503316,-86.33929828918316,261.80505268182606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798650934995,34228,1631907798678819678,gps,0,0,39.81155816026608,-86.33929628419625,261.81221832334995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798726014698,34229,1631907798728502521,gps,0,0,39.811565975010595,-86.33929439489953,261.8241231832653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798776031268,34230,1631907798779542524,gps,0,0,39.81157379665812,-86.33929248800439,261.83310590777546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798826005098,34231,1631907798828043228,gps,0,0,39.81158166284215,-86.3392907000474,261.83956063352525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798876002815,34232,1631907798878833720,gps,0,0,39.81158948526086,-86.33928895015825,261.84757070429623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798925959215,34233,1631907798929540334,gps,0,0,39.81159732555157,-86.33928728407344,261.8585972953588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907798976002384,34234,1631907798979746611,gps,0,0,39.8116052019015,-86.33928570486545,261.861956236884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799051003376,34235,1631907799056712497,gps,0,0,39.81161303308036,-86.33928415260745,261.86685201805085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799051003376,34236,1631907799079067024,gps,0,0,39.811620905745364,-86.33928267714569,261.88205999694765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799125929450,34237,1631907799131976568,gps,0,0,39.8116287429224,-86.33928123599964,261.8858412243426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799150963352,34238,1631907799178477161,gps,0,0,39.81163657062385,-86.3392798819439,261.9011181984097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799226112230,34239,1631907799229494651,gps,0,0,39.81164438667361,-86.33927862254164,261.90302889887244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799275976421,34240,1631907799280973535,gps,0,0,39.81165219413054,-86.33927741394005,261.9084942564368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799326014547,34241,1631907799335553733,gps,0,0,39.81166002005426,-86.33927628704954,261.9187276074663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799375962629,34242,1631907799379185360,gps,0,0,39.81166788443707,-86.33927521941872,261.9249280337244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799426038996,34243,1631907799427925928,gps,0,0,39.81167575449774,-86.33927423053335,261.93702890723944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799475945471,34244,1631907799479036893,gps,0,0,39.811683679778746,-86.3392732661227,261.94612540397793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799526093230,34245,1631907799534606164,gps,0,0,39.81169159929029,-86.33927239786475,261.9499104656279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799575970633,34246,1631907799578346854,gps,0,0,39.81169949864411,-86.33927157622739,261.9648697357625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799626035012,34247,1631907799628077097,gps,0,0,39.81170741718147,-86.33927077869212,261.9597893152386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799675970195,34248,1631907799679370182,gps,0,0,39.81171533371144,-86.33927012673036,261.970427765511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799725966373,34249,1631907799729376559,gps,0,0,39.81172329713004,-86.3392694927916,261.9805140597746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799775992689,34250,1631907799780943325,gps,0,0,39.81173124731351,-86.33926893012034,261.99000383913517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799826010551,34251,1631907799829551945,gps,0,0,39.81173919809674,-86.33926838956653,261.9863793356344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799876010055,34252,1631907799879595563,gps,0,0,39.8117471571862,-86.3392679517809,261.9968766318634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799926012806,34253,1631907799929572567,gps,0,0,39.8117551112447,-86.33926754397649,262.0013141762465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907799975995761,34254,1631907799979026018,gps,0,0,39.811763083522976,-86.33926716836378,262.0095047429204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800051048891,34255,1631907800059187651,gps,0,0,39.81177104279337,-86.33926687059852,262.01804633345455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800075976045,34256,1631907800078918629,gps,0,0,39.81177900767116,-86.33926656401313,262.0197624610737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800126009322,34257,1631907800129109694,gps,0,0,39.81178692787773,-86.3392663622952,262.0267675993964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800175982469,34258,1631907800199719359,gps,0,0,39.81179488800236,-86.33926614137795,262.0253767883405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800226037679,34259,1631907800230584462,gps,0,0,39.811802815824265,-86.33926598503969,262.03310744185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800275957148,34260,1631907800278642774,gps,0,0,39.8118107406436,-86.33926585774674,262.0400656731799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800326038619,34261,1631907800329973263,gps,0,0,39.81181869044262,-86.33926578351772,262.04680996388197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800375988081,34262,1631907800380933734,gps,0,0,39.81182666048485,-86.33926571164562,262.05346034187824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800426008246,34263,1631907800426923309,gps,0,0,39.8118346352159,-86.33926564822974,262.0476095918566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800476008650,34264,1631907800478772637,gps,0,0,39.81184263383579,-86.33926563551184,262.04298609122634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800526033127,34265,1631907800534236110,gps,0,0,39.81185059460149,-86.33926566981341,262.0511268489063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800575962748,34266,1631907800578538083,gps,0,0,39.81185859467783,-86.33926571271029,262.04700302891433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800626012330,34267,1631907800628596898,gps,0,0,39.811866568307664,-86.33926575006558,262.0548003781587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800675985974,34268,1631907800679482217,gps,0,0,39.811874552419575,-86.33926582288419,262.0470779687166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800726021284,34269,1631907800728490357,gps,0,0,39.81188249355238,-86.33926593975787,262.05757429730147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800775967207,34270,1631907800779014219,gps,0,0,39.81189045339569,-86.33926614351401,262.0623614573851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800826044449,34271,1631907800830807180,gps,0,0,39.81189839871256,-86.33926624890202,262.0527824219316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800876013530,34272,1631907800877529590,gps,0,0,39.811906338770115,-86.33926638167145,262.05276481527835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800926051119,34273,1631907800928500976,gps,0,0,39.81191431170745,-86.33926656420037,262.0409180773422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907800975923690,34274,1631907800981003222,gps,0,0,39.81192226525526,-86.3392668473318,262.0561082614586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801050997602,34275,1631907801054259367,gps,0,0,39.811930209824105,-86.33926710155441,262.04760005511343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801075975097,34276,1631907801079151996,gps,0,0,39.81193816801019,-86.33926740758305,262.0438197897747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801125992775,34277,1631907801132188429,gps,0,0,39.81194613477014,-86.33926774469114,262.03892346750945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801176002986,34278,1631907801177959698,gps,0,0,39.811954082208885,-86.33926808833196,262.04107457678765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801226047169,34279,1631907801233689003,gps,0,0,39.811962011105095,-86.33926841578347,262.029347053729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801275977176,34280,1631907801280426296,gps,0,0,39.811969929016946,-86.33926879579022,262.03539651446044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801326026995,34281,1631907801331107874,gps,0,0,39.811977837648264,-86.33926911872425,262.03098718915135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801375994426,34282,1631907801379205827,gps,0,0,39.81198573817502,-86.33926949411011,262.03239659406245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801426012249,34283,1631907801430076506,gps,0,0,39.81199363257216,-86.33926986057405,262.02632133103907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801475985023,34284,1631907801480524962,gps,0,0,39.812001512544796,-86.33927026327368,262.0273655951023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801526041958,34285,1631907801535291104,gps,0,0,39.81200937567836,-86.33927069820015,262.03817322012037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801575990300,34286,1631907801578556843,gps,0,0,39.812017273617734,-86.33927110881203,262.02686586230993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801626040193,34287,1631907801628742639,gps,0,0,39.81202517048089,-86.33927149767581,262.02862831763923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801676005048,34288,1631907801679503695,gps,0,0,39.81203310345828,-86.33927194561346,262.0322171105072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801726051402,34289,1631907801728461153,gps,0,0,39.81204100388716,-86.33927241482529,262.029110327363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801775966439,34290,1631907801780306137,gps,0,0,39.81204893355259,-86.33927284498483,262.0257581435144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801826041849,34291,1631907801830075927,gps,0,0,39.81205686226476,-86.3392732480059,262.02379306964576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801875999164,34292,1631907801876989507,gps,0,0,39.812064792934834,-86.33927367617567,262.0271694464609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801926033731,34293,1631907801928613654,gps,0,0,39.81207270234887,-86.33927411309458,262.02036828827113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907801976017107,34294,1631907801978698978,gps,0,0,39.812080615272464,-86.3392745107528,262.024011971429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802051039397,34295,1631907802070755285,gps,0,0,39.81208852714945,-86.33927493211455,262.0156644023955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802075995012,34296,1631907802081635277,gps,0,0,39.812096417281374,-86.3392753509724,262.0150021733716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802126004414,34297,1631907802131113238,gps,0,0,39.81210435670921,-86.33927573617537,262.01697257347405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802175987349,34298,1631907802178825975,gps,0,0,39.8121122332002,-86.33927614467669,262.01438638940454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802226037814,34299,1631907802228264822,gps,0,0,39.81212015034461,-86.33927656745048,262.01153705921024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802276023606,34300,1631907802279567559,gps,0,0,39.81212807824907,-86.3392770146426,262.0071445805952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802326048557,34301,1631907802330138407,gps,0,0,39.812136005518084,-86.3392774617334,262.00723304599524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802375979447,34302,1631907802378939953,gps,0,0,39.81214395874937,-86.33927791701316,262.0044091641903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802426035195,34303,1631907802428550826,gps,0,0,39.81215189954883,-86.33927837159546,261.9994306890294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802476035405,34304,1631907802479849226,gps,0,0,39.81215987021504,-86.33927877179408,261.99238717835397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802526043636,34305,1631907802535471982,gps,0,0,39.81216784339047,-86.3392792116,261.99521983601153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802576004029,34306,1631907802578799435,gps,0,0,39.81217580599653,-86.33927963481024,262.0012397663668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802626055851,34307,1631907802628550826,gps,0,0,39.81218375543456,-86.33928004307556,261.9991062870249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802676007539,34308,1631907802680748636,gps,0,0,39.81219172285381,-86.33928045485767,261.996893517673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802726038980,34309,1631907802729560850,gps,0,0,39.81219967430726,-86.33928084993464,261.9967736899853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802776042451,34310,1631907802780092784,gps,0,0,39.81220762761492,-86.33928124813947,261.99388572108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802826064965,34311,1631907802828521568,gps,0,0,39.81221555046839,-86.33928162908266,262.00091783795506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802876005904,34312,1631907802878616850,gps,0,0,39.81222348704525,-86.33928199578747,261.99308405071497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802926062575,34313,1631907802929473910,gps,0,0,39.8122314154898,-86.33928236991818,261.9991989172995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907802975975129,34314,1631907802978505976,gps,0,0,39.81223935590305,-86.33928272588992,261.99985367432237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803051036623,34315,1631907803054403241,gps,0,0,39.81224729707244,-86.33928306321503,262.00353165436536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803075946487,34316,1631907803079524904,gps,0,0,39.81225523317784,-86.33928341521477,261.9983323374763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803126028175,34317,1631907803133086658,gps,0,0,39.8122631569503,-86.33928373490494,262.0041757579893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803175981415,34318,1631907803183646573,gps,0,0,39.81227108533774,-86.33928407463188,262.0031211571768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803226042701,34319,1631907803230547117,gps,0,0,39.81227902508529,-86.3392843820733,261.99918061867356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803275983979,34320,1631907803280386395,gps,0,0,39.81228692743292,-86.33928464143197,262.00580430869013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803325981348,34321,1631907803328314863,gps,0,0,39.812294822080034,-86.33928492546944,261.99457880295813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803375998444,34322,1631907803378446668,gps,0,0,39.81230272973166,-86.33928518550826,261.99344942718744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803426065355,34323,1631907803428592133,gps,0,0,39.812310653256894,-86.3392854588664,261.9926336007193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803476014834,34324,1631907803478936952,gps,0,0,39.81231855401832,-86.33928570442227,261.99031117744744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803525995865,34325,1631907803536804576,gps,0,0,39.81232649216627,-86.33928594787476,261.9916207753122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803575984916,34326,1631907803579035736,gps,0,0,39.81233443262856,-86.33928616530717,261.98269093222916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803625983136,34327,1631907803629608423,gps,0,0,39.81234237180716,-86.33928640819525,261.987043986097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803676019342,34328,1631907803679262429,gps,0,0,39.81235033189975,-86.33928661955014,261.9820710802451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803726065547,34329,1631907803728763122,gps,0,0,39.81235828196311,-86.33928681639297,261.98394909128547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803776012665,34330,1631907803782421317,gps,0,0,39.812366271450955,-86.33928702263573,261.9770549368113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803826023116,34331,1631907803828018631,gps,0,0,39.812374220643946,-86.33928719651962,261.9872737666592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803876015984,34332,1631907803878703940,gps,0,0,39.812382171852434,-86.3392873961036,261.98945891298354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803926064733,34333,1631907803929260059,gps,0,0,39.812390110538864,-86.33928759578268,261.9932465199381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907803976020488,34334,1631907803979858426,gps,0,0,39.812398067113364,-86.33928779659868,261.9840929871425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804051065342,34335,1631907804061230138,gps,0,0,39.81240600417102,-86.33928800561665,261.98181109596044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804076006628,34336,1631907804079356470,gps,0,0,39.8124139436956,-86.33928822118764,261.98597265873104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804126051630,34337,1631907804130816163,gps,0,0,39.81242186979304,-86.33928839284341,261.99312692601234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804176020639,34338,1631907804178565331,gps,0,0,39.812429803385655,-86.33928859820861,261.98669128585607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804226052891,34339,1631907804231160726,gps,0,0,39.81243774346996,-86.33928877720795,261.98610716313124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804276026903,34340,1631907804280856497,gps,0,0,39.812445705305315,-86.339288966016,261.98865404725075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804326059195,34341,1631907804331060601,gps,0,0,39.812453693951376,-86.33928916591098,261.99077677261084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804376022605,34342,1631907804380750915,gps,0,0,39.812461719255815,-86.33928938478704,262.0063160667196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804426056678,34343,1631907804430371630,gps,0,0,39.81246974488989,-86.33928957926584,262.0041287764907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804476031257,34344,1631907804480008270,gps,0,0,39.812477762794984,-86.33928976428015,262.00644216127694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804526002900,34345,1631907804535011157,gps,0,0,39.812485755146795,-86.33928997310052,262.0144589487463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804576038876,34346,1631907804578393297,gps,0,0,39.81249377293584,-86.33929019887479,262.01923314575106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804626085600,34347,1631907804626928728,gps,0,0,39.81250177189397,-86.33929040488664,262.0185378519818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804676026544,34348,1631907804679317140,gps,0,0,39.81250977602812,-86.33929061380054,262.01784866862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804726015468,34349,1631907804729573880,gps,0,0,39.81251779390341,-86.33929084192337,262.0217971354723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804776023414,34350,1631907804780584510,gps,0,0,39.81252579701764,-86.33929104687786,262.0247918944806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804826107146,34351,1631907804828244252,gps,0,0,39.812533794461594,-86.3392912195034,262.0161033431068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804876016308,34352,1631907804878776410,gps,0,0,39.812541786265264,-86.33929138784123,262.0149394646287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631907804926046923,34353,1631907804929587020,gps,0,0,39.812549779301506,-86.33929157972179,262.01600274723023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
